radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,310,260,52101,33808,0,-74.17350769043,40.732498168945,1000,2,1,1458876831,1469216030,0
GSM,310,260,52101,33807,0,-74.173508,40.734970000000004,1000,5,1,1458876831,1473355957,0
GSM,310,260,52101,31933,0,-74.213333129883,40.770950317383,1000,1,1,1446244971,1446244971,0
GSM,310,260,52101,30789,0,-74.192734,40.711899,1000,5,1,1458876830,1492191755,0
GSM,310,260,52101,35827,0,-74.224319458008,40.737991333008,1000,2,1,1458876831,1472934274,0
GSM,310,260,52101,35878,0,-74.22176999999999,40.732743,2172,3,1,1458876831,1553677554,0
GSM,310,260,52102,31148,0,-74.13059200000001,40.732098,1000,13,1,1458876831,1488138066,0
GSM,310,260,52102,30322,0,-74.117661,40.734656,1000,21,1,1458876831,1487464583,0
GSM,310,260,52102,34258,0,-74.14192199707,40.73112487793,1000,1,1,1449255056,1449255056,0
GSM,310,260,52103,31221,0,-74.202346801758,40.70915222168,1000,1,1,1443891614,1443891614,0
GSM,310,260,52103,31162,0,-74.228439331055,40.70915222168,1000,2,1,1458876833,1473552832,0
GSM,310,260,52102,34922,0,-74.148539,40.713397,1000,11,1,1458876833,1484543531,0
GSM,310,260,52103,30191,0,-74.303666,40.733109999999996,3651,9,1,1458876833,1490797256,0
GSM,310,260,52103,32762,0,-74.152565,40.701943,1431,4,1,1458876833,1484543531,0
GSM,310,260,52103,33503,0,-74.208264,40.708104999999996,1000,3,1,1458876834,1516150366,0
GSM,310,260,52103,32063,0,-74.265976,40.692215000000004,1000,3,1,1458876833,1475954591,0
GSM,310,260,52103,32698,0,-74.26414489746101,40.692672729492,1000,1,1,1449255050,1449255050,0
GSM,310,260,52103,33501,0,-74.203583,40.709754,1000,2,1,1458876834,1492540200,0
GSM,310,260,52103,32138,0,-74.202621,40.711899,1494,5,1,1458876833,1492192411,0
GSM,310,260,52103,32189,0,-74.246292114258,40.711898803711,1000,3,1,1458876833,1475954591,0
GSM,310,260,52103,31701,0,-74.27513122558601,40.684432983398,1000,2,1,1458876833,1475954591,0
GSM,310,260,52103,32139,0,-74.21608,40.715332000000004,1000,2,1,1458876833,1471617332,0
GSM,310,260,52103,32782,0,-74.185907,40.68676,1000,20,1,1458876833,1492336845,0
GSM,310,260,52103,31917,0,-74.218826293945,40.720138549805,1000,1,1,1450825034,1450825034,0
GSM,310,260,52103,32188,0,-74.242859,40.705719,1000,2,1,1458876833,1473552832,0
LTE,310,260,52103,33152,0,-74.193135,40.697737,1000,2,1,1458876833,1589911813,0
GSM,310,260,52103,34234,0,-74.155505,40.696428999999995,2886,9,1,1458876834,1477385210,0
GSM,310,260,52103,34353,0,-74.244232,40.715332000000004,1000,2,1,1458876834,1475954591,0
GSM,310,260,52103,34212,0,-74.185647,40.675055,1610,9,1,1458876834,1492183964,0
GSM,310,260,52103,33592,0,-74.198909,40.7016,2749,2,1,1458876834,1462944543,0
GSM,310,260,52103,35837,0,-74.22019958496101,40.717391967773,1000,1,1,1452990194,1452990194,0
GSM,310,260,52103,35627,0,-74.225692749023,40.705032348633,1000,1,1,1447604904,1447604904,0
GSM,310,260,52103,33823,0,-74.25260899999999,40.697891,1000,5,1,1458876834,1475954591,0
GSM,310,260,52103,34162,0,-74.22706604003899,40.706405639648,1000,1,1,1450461852,1450461852,0
GSM,310,260,52103,38029,0,-74.31793499999999,40.695076,3260,12,1,1458876834,1484104599,0
LTE,310,260,52103,34933,0,-74.18114399999999,40.706433000000004,1000,2,1,1458876834,1589912030,0
GSM,310,260,52100,30008,0,-74.166635,40.835957,4356,3,1,1458876829,1486828580,0
GSM,310,260,52100,32669,0,-74.13230899999999,40.901413,1000,2,1,1458876829,1471811040,0
GSM,310,260,52100,31792,0,-74.19181800000001,40.863419,1000,3,1,1458876829,1469113222,0
GSM,310,260,52100,35588,0,-74.191360473633,40.808029174805,1000,1,1,1442615589,1442615589,0
GSM,310,260,52100,36533,0,-74.19548,40.841446000000005,1000,3,1,1458876830,1486828580,0
GSM,310,260,52100,35419,0,-74.16526794433601,40.90690612793,1000,1,1,1453726999,1453726999,0
GSM,310,260,52101,30018,0,-74.181747436523,40.798416137695,1000,1,1,1452437806,1452437806,0
GSM,310,260,52101,33902,0,-74.170303,40.736618,1000,6,1,1458876831,1480686520,0
GSM,310,260,52101,30578,0,-74.143295,40.734787,1000,3,1,1458876830,1489767264,0
GSM,310,260,52100,38441,0,-74.262771,40.90725,1059,4,1,1458876830,1471811052,0
GSM,310,260,52101,34737,0,-74.19754,40.732498,1000,2,1,1458876831,1469216030,0
GSM,310,260,52101,32119,0,-74.22796,40.743578,1084,4,1,1458876831,1553663813,0
GSM,310,260,52101,33013,0,-74.173592,40.728215000000006,2812,6,1,1458876831,1474060261,0
GSM,310,260,52101,35828,0,-74.21607971191399,40.732498168945,1000,1,1,1447624720,1447624720,0
GSM,310,260,52101,39193,0,-74.274654,40.758661,8988,20,1,1458876831,1491990187,0
GSM,310,260,52101,37208,0,-74.22019958496101,40.72151184082,1000,1,1,1452997392,1452997392,0
GSM,310,260,52103,30849,0,-74.227521,40.714307,1000,3,1,1458876833,1473552832,0
LTE,310,260,52103,30934,0,-74.193238,40.688515,1000,2,1,1458876833,1589911682,0
GSM,310,260,52103,30242,0,-74.22157299999999,40.722198,1000,2,1,1458876833,1475954591,0
GSM,310,260,52103,31058,0,-74.158401489258,40.713272094727,1000,1,1,1449255053,1449255053,0
GSM,310,260,52102,34259,0,-74.151477,40.728476,4972,14,1,1458876832,1506462910,0
GSM,310,260,52102,34921,0,-74.133072,40.728989,1000,9,1,1458876833,1472799829,0
GSM,310,260,52103,32061,0,-74.26002502441399,40.695419311523,1000,3,1,1458876833,1475954591,0
GSM,310,260,52103,31948,0,-74.1802,40.692198,1000,7,1,1458876833,1492192411,0
GSM,310,260,52103,32049,0,-74.177971,40.696793,1000,4,1,1458876833,1492192370,0
GSM,310,260,52103,32488,0,-74.176053,40.689105,2210,23,1,1458876833,1505361170,0
GSM,310,260,52103,32489,0,-74.183921,40.687666,1532,20,1,1458876833,1505360331,0
GSM,310,260,52103,32187,0,-74.244918823242,40.714645385742,1000,1,1,1454178194,1454178194,0
GSM,310,260,52103,32046,0,-74.17350769043,40.694046020508,1000,3,1,1458876833,1480662533,0
GSM,310,260,52103,32050,0,-74.17695400000001,40.695547,1000,8,1,1458876833,1492184415,0
GSM,310,260,52103,37902,0,-74.251099,40.721512,1000,2,1,1458876834,1466682737,0
GSM,310,260,52103,35692,0,-74.256748,40.704921999999996,1033,6,1,1458876834,1483291994,0
GSM,310,260,52103,33631,0,-74.188513,40.706825,3506,2,1,1450461852,1450461852,0
GSM,310,260,52103,33821,0,-74.247665405273,40.700912475586,1000,4,1,1458876834,1475954591,0
GSM,310,260,52103,33593,0,-74.240112,40.724259,2146,4,1,1458876834,1478430737,0
GSM,310,260,52103,33822,0,-74.249725,40.698166,1000,2,1,1458876834,1473196545,0
GSM,310,260,52100,30882,0,-74.130663,40.906993,2313,4,1,1458876829,1513427872,0
GSM,310,260,52100,32162,0,-74.141922,40.830688,1000,2,1,1458876829,1463657726,0
GSM,310,260,52100,32411,0,-74.140548706055,40.830001831055,1000,1,1,1445723710,1445723710,0
GSM,310,260,52100,32667,0,-74.128189,40.903244,1000,3,1,1458876829,1471811040,0
GSM,310,260,52100,33763,0,-74.136428833008,40.868453979492,1000,1,1,1454349684,1454349684,0
GSM,310,260,52100,33279,0,-74.192047,40.805969,1000,2,1,1458876830,1474389965,0
LTE,310,260,52100,33912,0,-74.119435,40.748133,1003,2,1,1458876830,1589912653,0
GSM,310,260,52100,35511,0,-74.18292199999999,40.822746,7482,14,1,1458876830,1486921452,0
GSM,310,260,52100,35301,0,-74.201523,40.822860999999996,1000,10,1,1458876830,1486921452,0
GSM,310,260,52101,34268,0,-74.21607971191399,40.732498168945,1000,1,1,1447624720,1447624720,0
GSM,310,260,52101,30989,0,-74.174222,40.748483,1000,5,1,1458876830,1487913202,0
GSM,310,260,52100,38923,0,-74.190331,40.863304,1000,4,1,1458876830,1469113386,0
GSM,310,260,52101,34963,0,-74.184494018555,40.751724243164,1000,1,1,1457096345,1457096345,0
GSM,310,260,52101,33161,0,-74.200973510742,40.732498168945,1000,1,1,1449255054,1449255054,0
GSM,310,260,52101,32078,0,-74.168015,40.710526,1000,2,1,1458876830,1462234150,0
GSM,310,260,52101,34493,0,-74.24217224121101,40.801162719727,1000,1,1,1457438266,1457438266,0
GSM,310,260,52101,30099,0,-74.17350769043,40.759963989258,1000,1,1,1441737820,1441737820,0
GSM,310,260,52101,30017,0,-74.181747436523,40.798416137695,1000,1,1,1452437806,1452437806,0
GSM,310,260,52101,32079,0,-74.178085,40.719223,1000,3,1,1458876831,1469300426,0
GSM,310,260,52101,32087,0,-74.19410705566399,40.755844116211,1000,1,1,1457096345,1457096345,0
GSM,310,260,52101,30047,0,-74.187928,40.794296,1000,2,1,1458876830,1474389965,0
GSM,310,260,52101,32143,0,-74.231874,40.747606,1570,2,1,1458876831,1475954591,0
GSM,310,260,52101,33979,0,-74.190674,40.753784,1000,2,1,1458876831,1471617316,0
GSM,310,260,52101,32067,0,-74.171036,40.738541,1000,5,1,1458876830,1469300426,0
GSM,310,260,52101,38009,0,-74.219925,40.766556,1000,5,1,1458876831,1477540248,0
GSM,310,260,52101,38158,0,-74.24217224121101,40.801162719727,1000,2,1,1458876831,1461969686,0
LTE,310,260,52102,31149,0,-74.15498000000001,40.735583,1000,2,1,1458876831,1589912403,0
GSM,310,260,52101,38157,0,-74.23184599999999,40.797534999999996,2116,6,1,1458876831,1461969686,0
GSM,310,260,52102,63923,0,-74.118576049805,40.696792602539,1000,3,1,1458876833,1469043312,0
GSM,310,260,52102,34923,0,-74.14604200000001,40.725632,1000,3,1,1458876833,1468902367,0
GSM,310,260,52102,34257,0,-74.130173,40.732193,1000,9,1,1458876832,1475274415,0
GSM,310,260,52102,34409,0,-74.12132199999999,40.698166,1000,3,1,1458876832,1468267144,0
GSM,310,260,52103,31067,0,-74.17609399999999,40.706793,2476,11,1,1458876833,1484543531,0
GSM,310,260,52103,30799,0,-74.17259200000001,40.733871,1000,3,1,1458876833,1469358424,0
GSM,310,260,52103,32238,0,-74.18191,40.68019,3258,5,1,1458876833,1561950174,0
GSM,310,260,52103,32007,0,-74.223564,40.714481,1000,5,1,1458876833,1507050511,0
LTE,310,260,52103,33153,0,-74.195385,40.701433,1000,2,1,1458876833,1589911726,0
GSM,310,260,52103,31919,0,-74.224319458008,40.716018676758,1000,1,1,1450825034,1450825034,0
GSM,310,260,52103,32267,0,-74.203934,40.676024,1122,4,1,1458876833,1471045922,0
GSM,310,260,52103,31702,0,-74.280624389648,40.673446655273,1000,3,1,1458876833,1475954591,0
GSM,310,260,52103,32699,0,-74.269638061523,40.689926147461,1000,2,1,1458876833,1475954591,0
GSM,310,260,52103,33633,0,-74.243545532227,40.702285766602,1000,1,1,1456570577,1456570577,0
GSM,310,260,52103,33621,0,-74.280624389648,40.673446655273,1000,1,1,1449419774,1449419774,0
GSM,310,260,52103,35039,0,-74.31331800000001,40.715533,1520,13,1,1458876834,1490797338,0
GSM,310,260,52103,34211,0,-74.19063299999999,40.682325,2298,7,1,1458876834,1492183964,0
GSM,310,260,52103,36578,0,-74.272384643555,40.685806274414,1000,1,1,1448144222,1448144222,0
GSM,310,260,52103,37903,0,-74.25212900000001,40.722885,1000,4,1,1458876834,1479119394,0
GSM,310,260,52103,34232,0,-74.124973,40.700021,2402,5,1,1458876834,1518358168,0
GSM,310,260,52103,35708,0,-74.251514,40.708622999999996,1000,4,1,1458876834,1513807337,0
GSM,310,260,52103,34253,0,-74.218826293945,40.684432983398,1000,1,1,1442632993,1442632993,0
GSM,310,260,52103,34171,0,-74.243545532227,40.70915222168,1000,3,1,1458876834,1473552832,0
GSM,310,260,52103,38028,0,-74.24812299999999,40.716019,1000,3,1,1458876834,1472078407,0
GSM,310,260,52140,35541,0,-74.279802,40.878616,3019,5,1,1458876841,1474524870,0
GSM,310,260,52140,35808,0,-74.358161,40.769951,16172,44,1,1458876841,1490795288,0
GSM,310,260,52140,35222,0,-74.326362,40.714321999999996,1968,7,1,1458876841,1482824025,0
GSM,310,260,52140,35028,0,-74.299850463867,40.722885131836,1000,1,1,1456004268,1456004268,0
GSM,310,260,52140,35221,0,-74.304288,40.722675,2093,13,1,1458876841,1491229667,0
GSM,310,260,52140,35263,0,-74.343452,40.859682,2795,4,1,1458876841,1505911020,0
GSM,310,260,52140,35442,0,-74.272842,40.843277,1000,3,1,1458876841,1474524870,0
GSM,310,260,52140,38681,0,-74.286574,40.719711,1525,14,1,1458876841,1508621694,0
GSM,310,260,52140,38782,0,-74.355013,40.774737,10314,71,1,1458876841,1505933661,0
GSM,310,260,52140,37892,0,-74.27550699999999,40.729093,1936,16,1,1458876841,1556933923,0
GSM,310,260,52140,37502,0,-74.353286,40.706157,3269,11,1,1458876841,1491402492,0
GSM,310,260,52140,38392,0,-74.31907653808601,40.827255249023,1000,1,1,1457097093,1457097093,0
GSM,310,260,52140,38833,0,-74.32826700000001,40.714012,1000,13,1,1458876841,1489587505,0
GSM,310,260,52140,36941,0,-74.321823120117,40.827255249023,1000,1,1,1447146777,1447146777,0
GSM,310,260,52140,36342,0,-74.269123,40.736446,1447,32,1,1458876841,1491488024,0
GSM,310,260,52140,39151,0,-74.35340699999999,40.742674,4099,82,1,1458876841,1500152065,0
GSM,310,260,52103,34231,0,-74.145126,40.703812,1000,9,1,1458876834,1472799829,0
GSM,310,260,52140,35041,0,-74.307252,40.813543,2036,5,1,1458876840,1493998171,0
GSM,310,260,52140,34630,0,-74.26002502441399,40.889053344727,1000,1,1,1448751628,1448751628,0
GSM,310,260,52140,35402,0,-74.37210400000001,40.857362,5198,13,1,1458876841,1487162470,0
GSM,310,260,52140,35713,0,-74.28414699999999,40.765569,2121,15,1,1458876841,1492540200,0
GSM,310,260,52140,35522,0,-74.340016,40.75091,10823,32,1,1458876841,1486973076,0
GSM,310,260,52140,37059,0,-74.321823120117,40.883560180664,1000,1,1,1447512035,1447512035,0
GSM,310,260,52140,38422,0,-74.369677,40.737041,1168,13,1,1458876841,1485543010,0
GSM,310,260,52140,36942,0,-74.336872,40.765293,4862,25,1,1458876841,1489736471,0
GSM,310,260,52140,38172,0,-74.288864135742,40.828628540039,1000,1,1,1457469481,1457469481,0
GSM,310,260,52140,41902,0,-74.344139,40.747519,1302,16,1,1458876842,1485338366,0
GSM,310,260,52140,35027,0,-74.30809,40.736618,1000,4,1,1458876840,1475915057,0
GSM,310,260,52140,35223,0,-74.34585600000001,40.717278,1000,12,1,1458876841,1487775610,0
GSM,310,260,52140,35262,0,-74.279938,40.842361,1000,4,1,1458876841,1473349656,0
GSM,310,260,52140,35833,0,-74.35780799999999,40.717405,1000,108,1,1458876841,1490795329,0
GSM,310,260,52140,35543,0,-74.347569,40.869192,5176,3,1,1458876841,1473867337,0
GSM,310,260,52140,38831,0,-74.27522900000001,40.730831,1000,14,1,1458876841,1491488024,0
GSM,310,260,52140,38612,0,-74.33313299999999,40.742606,2896,64,1,1458876841,1490620414,0
GSM,310,260,52140,38070,0,-74.338303,40.748062,1000,3,1,1458876841,1469297450,0
GSM,310,260,52140,38682,0,-74.30056400000001,40.716653,1876,12,1,1458876841,1508621671,0
GSM,310,260,52140,38121,0,-74.365695,40.804685,1000,3,1,1458876841,1492540200,0
GSM,310,260,52140,38109,0,-74.314842,40.752297,2091,12,1,1458876841,1486988369,0
GSM,310,260,52140,38052,0,-74.371949,40.729981,2932,12,1,1458876841,1490598027,0
GSM,310,260,52140,38683,0,-74.32196,40.712409,1600,11,1,1458876841,1482824025,0
GSM,310,260,52140,38393,0,-74.320449829102,40.827255249023,1000,1,1,1447146777,1447146777,0
GSM,310,260,52140,39432,0,-74.34934799999999,40.737668,4683,24,1,1458876841,1485446859,0
GSM,310,260,52140,39152,0,-74.368515,40.724183000000004,1000,146,1,1458876841,1490795288,0
GSM,310,260,52140,35832,0,-74.359891,40.709995,1000,75,1,1458876841,1492099253,0
GSM,310,260,52140,35397,0,-74.31736,40.711899,1000,4,1,1458876841,1482824025,0
GSM,310,260,52140,35531,0,-74.268951,40.834122,1000,2,1,1458876841,1461848432,0
GSM,310,260,52140,35399,0,-74.324569702148,40.711898803711,1000,1,1,1448644991,1448644991,0
GSM,310,260,52140,35831,0,-74.34389200000001,40.711951,3472,47,1,1458876841,1491402533,0
GSM,310,260,52140,35431,0,-74.341539,40.839065000000005,3968,3,1,1458876841,1475954592,0
GSM,310,260,52140,31633,0,-74.26002502441399,40.890426635742,1000,1,1,1448751628,1448751628,0
GSM,310,260,52140,35148,0,-74.317148,40.747997,2752,42,1,1458876840,1490620414,0
GSM,310,260,52140,37058,0,-74.274839,40.862311,3705,4,1,1458876841,1505914714,0
GSM,310,260,52140,37682,0,-74.37727,40.731753999999995,1859,24,1,1458876841,1486973281,0
GSM,310,260,52140,38391,0,-74.338611,40.847482,3733,3,1,1458876841,1475954592,0
GSM,310,260,52140,38832,0,-74.285726,40.720040999999995,1437,14,1,1458876841,1490624678,0
GSM,310,260,52140,38621,0,-74.33624499999999,40.743223,4809,26,1,1458876841,1490620332,0
GSM,310,260,52140,39253,0,-74.326965,40.820626000000004,1872,4,1,1458876841,1490037810,0
GSM,310,260,52140,39932,0,-74.35928299999999,40.713603000000006,1000,54,1,1458876841,1490795329,0
GSM,310,260,52103,33748,0,-74.178314,40.68718,1000,2,1,1458876834,1492191345,0
GSM,310,260,52140,35261,0,-74.314041,40.878983000000005,1000,3,1,1458876841,1474524870,0
GSM,310,260,52140,35572,0,-74.376205,40.808440999999995,1000,10,1,1458876841,1485446859,0
GSM,310,260,52140,35462,0,-74.310255,40.847708000000004,5132,4,1,1458876841,1475954592,0
GSM,310,260,52140,35043,0,-74.373665,40.806313,1000,4,1,1458876840,1485446859,0
GSM,310,260,52140,38402,0,-74.37109,40.73513,1493,24,1,1458876841,1490037810,0
GSM,310,260,52140,37612,0,-74.366149,40.729991,4248,58,1,1458876841,1485543010,0
GSM,310,260,52140,38733,0,-74.364853,40.803452,1000,3,1,1458876841,1462609459,0
GSM,310,260,52140,40612,0,-74.336167,40.74145,1780,54,1,1458876842,1490622546,0
GSM,310,260,52140,39931,0,-74.361356,40.717324,1000,61,1,1458876841,1490795288,0
GSM,310,260,52103,33591,0,-74.225692749023,40.720138549805,1000,1,1,1453420121,1453420121,0
GSM,310,260,52103,39313,0,-74.341736,40.723572,1000,2,1,1458876834,1476276723,0
GSM,310,260,52140,35463,0,-74.372913,40.863116999999995,1544,2,1,1457556343,1457556343,0
GSM,310,260,52140,35383,0,-74.31633000000001,40.87944,1000,2,1,1458876841,1474524870,0
GSM,310,260,52140,35167,0,-74.167974,40.709179,7623,2,1,1458876840,1474817307,0
GSM,310,260,52140,35169,0,-74.29051199999999,40.750077000000005,1182,5,1,1458876841,1490597945,0
GSM,310,260,52140,35532,0,-74.276504516602,40.850601196289,1000,1,1,1442094409,1442094409,0
GSM,310,260,52140,35542,0,-74.27513122558601,40.830001831055,1000,2,1,1458876841,1459441499,0
GSM,310,260,52140,38051,0,-74.369431,40.802078,1000,3,1,1458876841,1485446859,0
GSM,310,260,52140,37662,0,-74.34625799999999,40.863034999999996,2574,2,1,1448751628,1448751628,0
GSM,310,260,52140,36343,0,-74.28989399999999,40.750465999999996,1221,12,1,1458876841,1490597945,0
GSM,310,260,52140,37842,0,-74.37400799999999,40.737403,2628,14,1,1458876841,1485543010,0
GSM,310,260,52140,37148,0,-74.369163,40.728495,10259,21,1,1458876841,1490598027,0
GSM,310,260,52140,37611,0,-74.367142,40.743485,1000,4,1,1458876841,1476276517,0
GSM,310,260,52140,38891,0,-74.262085,40.888709999999996,2650,4,1,1458876841,1461653602,0
GSM,310,260,52140,37503,0,-74.372635,40.693188,1000,8,1,1458876841,1492093800,0
GSM,310,260,52140,37661,0,-74.321823120117,40.882186889648,1000,1,1,1449865785,1449865785,0
GSM,310,260,52140,40181,0,-74.29573059082,40.821762084961,1000,1,1,1457725853,1457725853,0
GSM,310,260,52140,39121,0,-74.181747436523,40.798416137695,1000,1,1,1449299306,1449299306,0
GSM,310,260,52140,39933,0,-74.363656,40.719097,1000,91,1,1458876841,1490795329,0
GSM,310,260,52140,39079,0,-74.370317,40.800439000000004,1062,10,1,1458876841,1492540200,0
GSM,310,260,52142,33792,0,-74.137344,40.901413,1000,3,1,1458876844,1472402714,0
GSM,310,260,52142,35419,0,-74.162521362305,40.905532836914,1000,1,1,1457888297,1457888297,0
GSM,310,260,52162,31933,0,-74.218826293945,40.794296264648,1000,1,1,1431584543,1431584543,0
GSM,310,260,52101,35457,0,-74.265976,40.772781,1000,3,1,1459814870,1471617311,0
LTE,311,870,3076,25302531,0,-74.214706420898,40.70915222168,1000,1,1,1461703191,1461703191,0
LTE,311,870,3074,25184514,0,-74.265518188477,40.684432983398,1000,1,1,1462047966,1462047966,0
LTE,311,870,3075,25187843,0,-74.25315856933601,40.724258422852,1000,1,1,1462047966,1462047966,0
LTE,311,870,3075,25192962,0,-74.23719399999999,40.702971999999995,1000,8,1,1462068353,1468742474,0
LTE,311,870,3074,25192963,0,-74.25178527832,40.716018676758,1000,1,1,1462047966,1462047966,0
LTE,311,870,3077,25203969,0,-74.18312072753899,40.736618041992,1000,1,1,1462232299,1462232299,0
LTE,311,870,3077,25209089,0,-74.176804,40.739365,1000,5,1,1462278948,1467304704,0
LTE,311,870,3077,25208577,0,-74.16526800000001,40.74852,1000,3,1,1462278948,1466721150,0
LTE,311,870,3076,25197314,0,-74.19548,40.723572,1000,2,1,1462278943,1463863459,0
LTE,311,870,3076,25200642,0,-74.19548,40.733185,1000,2,1,1462278944,1463863459,0
LTE,311,870,3077,25207297,0,-74.17084200000001,40.711009999999995,1842,17,1,1462278946,1471060390,0
LTE,311,870,3077,25208833,0,-74.167191,40.734970000000004,1000,5,1,1462278948,1468742480,0
LTE,311,870,3076,25197315,0,-74.195938,40.729752000000005,1000,3,1,1462278943,1463863459,0
LTE,311,870,3077,25207299,0,-74.16114807128899,40.718765258789,1000,7,1,1462278946,1468742480,0
LTE,311,870,3077,25208579,0,-74.170303,40.74852,1000,3,1,1462278948,1466721150,0
LTE,311,870,3076,25302530,0,-74.192734,40.712487,1000,7,1,1462278945,1468742480,0
LTE,311,870,3076,25203970,0,-74.18586730957,40.742111206055,1000,2,1,1462278945,1463863459,0
LTE,311,870,3077,25208834,0,-74.16389465332,40.733871459961,1000,2,1,1462278948,1468742480,0
LTE,311,870,3076,25200641,0,-74.193649,40.739365,1000,3,1,1462278944,1463863459,0
LTE,311,870,3077,25215746,0,-74.162979,40.721512,1000,6,1,1462278952,1468742480,0
LTE,311,870,3077,25209603,0,-74.156204,40.735245,1202,5,1,1462278949,1467110232,0
LTE,311,870,3077,25215745,0,-74.167328,40.725632,1000,2,1,1462278952,1464303863,0
LTE,311,870,3077,25215747,0,-74.172821,40.72197,1000,6,1,1462278952,1468742480,0
LTE,311,870,3076,25207554,0,-74.183121,40.704346,1000,2,1,1462495597,1471060390,0
LTE,311,870,3078,25223169,0,-74.17213439941399,40.706405639648,1000,1,1,1462471509,1462471509,0
LTE,311,870,3077,25302273,0,-74.18312072753899,40.705032348633,1000,1,1,1462471515,1462471515,0
LTE,311,870,3078,25209601,0,-74.12818908691399,40.732498168945,1000,1,1,1462527449,1462527449,0
GSM,310,410,33039,59365,0,-74.128189,40.731583,1000,3,1,1463021455,1468110880,0
LTE,311,870,3078,25303043,0,-74.14604200000001,40.790176,1000,2,1,1463350069,1489886099,0
LTE,311,870,3077,25206785,0,-74.148788452148,40.790176391602,1000,1,1,1463328136,1463328136,0
LTE,311,870,3078,25303042,0,-74.147415161133,40.788803100586,1000,1,1,1463328136,1463328136,0
LTE,311,16,5,4906,0,-74.191360473633,40.674819946289,1000,1,1,1463679052,1463679052,0
LTE,311,870,3075,25186561,0,-74.235305786133,40.737991333008,1000,1,1,1463736782,1463736782,0
LTE,311,870,3076,25205761,0,-74.20921325683601,40.74348449707,1000,1,1,1463736782,1463736782,0
LTE,311,870,3075,25193218,0,-74.23164399999999,40.746231,1000,3,1,1463760422,1464482555,0
LTE,311,870,3076,25198082,0,-74.20921325683601,40.74348449707,1000,1,1,1463736782,1463736782,0
LTE,311,870,3077,25199362,0,-74.189987182617,40.70915222168,1000,1,1,1463736745,1463736745,0
LTE,311,870,3076,25302529,0,-74.210586547852,40.718765258789,1000,1,1,1463736745,1463736745,0
LTE,311,870,3077,25208578,0,-74.16526794433601,40.744857788086,1000,2,1,1463782138,1466721150,0
LTE,311,870,3076,25201923,0,-74.20166,40.777817,1000,2,1,1463886377,1467752730,0
LTE,311,870,3076,25199106,0,-74.20783996582,40.755844116211,1000,2,1,1463886377,1466721145,0
LTE,311,870,3076,25201921,0,-74.199600219727,40.784683227539,1000,3,1,1463886377,1475908092,0
LTE,311,870,3077,25200642,0,-74.19548034668,40.733871459961,1000,1,1,1463863459,1463863459,0
LTE,311,870,3076,25199875,0,-74.213333129883,40.812149047852,1000,1,1,1463863484,1463863484,0
LTE,311,870,3074,25184259,0,-74.26139831543,40.744857788086,1000,1,1,1464303838,1464303838,0
LTE,311,870,3076,25204483,0,-74.220749,40.680313,1000,5,1,1464766642,1468449747,0
LTE,311,870,3078,25222659,0,-74.144668579102,40.711898803711,1000,1,1,1464912868,1464912868,0
GSM,310,410,33024,47055,0,-74.334183,40.810089000000005,1000,2,1,1466033278,1466529575,0
LTE,311,870,3075,25190402,0,-74.224319458008,40.724258422852,1000,1,1,1466721145,1466721145,0
LTE,311,870,3078,25218307,0,-74.124069213867,40.754470825195,1000,1,1,1466721156,1466721156,0
LTE,311,870,3076,25202946,0,-74.184494018555,40.868453979492,1000,1,1,1467752730,1467752730,0
LTE,311,870,3076,25197826,0,-74.214706420898,40.886306762695,1000,1,1,1467752730,1467752730,0
LTE,311,870,3076,25197827,0,-74.22019958496101,40.890426635742,1000,1,1,1467752730,1467752730,0
LTE,311,870,3077,25201155,0,-74.196853637695,40.68717956543,1000,1,1,1468021388,1468021388,0
LTE,311,490,3074,25176857,0,-74.364395141602,40.857467651367,1000,1,1,1470339853,1470339853,0
LTE,311,870,3074,25184537,0,-74.26139831543,40.695419311523,1000,1,1,1471078971,1471078971,0
LTE,311,490,3074,25177627,0,-74.345169067383,40.79704284668,1000,1,1,1471468214,1471468214,0
LTE,311,490,3074,25177346,0,-74.32731628418,40.821762084961,1000,1,1,1472606553,1472606553,0
LTE,310,260,22790,10372354,0,-74.166237,40.876181,1000,2,1,1473126377,1507657664,0
LTE,310,260,22790,163969207,0,-74.19822692871101,40.864334106445,1000,1,1,1473338190,1473338190,0
LTE,311,490,2306,25201409,0,-74.158401489258,40.67756652832,1000,1,1,1448702134,1448702134,0
LTE,311,490,3075,25189891,0,-74.24903869628899,40.702285766602,1000,1,1,1446926681,1446926681,0
LTE,311,490,3076,25196033,0,-74.189987182617,40.705032348633,1000,1,1,1431292951,1431292951,0
LTE,311,490,3075,25192962,0,-74.244918823242,40.706405639648,1000,1,1,1446926681,1446926681,0
LTE,311,490,3074,25184513,0,-74.258651733398,40.696792602539,1000,2,1,1458901557,1483548875,0
LTE,311,490,3076,25205763,0,-74.214706420898,40.742111206055,1000,1,1,1446926744,1446926744,0
LTE,311,490,3073,25168130,0,-74.35890197753899,40.735244750977,1000,1,1,1436601769,1436601769,0
LTE,311,490,3076,25199107,0,-74.210586547852,40.754470825195,1000,1,1,1446926744,1446926744,0
LTE,311,490,3077,25211906,0,-74.173508,40.853348,1000,2,1,1458901558,1483548863,0
LTE,311,490,3077,25214209,0,-74.14329528808601,40.887680053711,1000,1,1,1446926722,1446926722,0
